Afrika	非洲
Suid-Afrikaanse Sportkonfederasie en Olimpiese Komitee	南非體育聯合會暨奧林匹克委員會
Sobhuza II	索布扎二世
Patriarg Nikon van Moskou	尼孔
Maputo (provinsie)	马普托省
Chang Taek-sang	張泽相
Boontjie	豆类
Johnson Aguiyi-Ironsi	约翰逊·阿吉伊-伊龙西
Bywoord	副詞
Plakkie	人字拖
Frigyes Riesz	弗里杰什·里斯
Ariarathes IV	阿里阿拉特四世
Ariarathes III	阿里阿拉特三世
Orda Khan	斡兒答
Richard Parkes Bonington	理查·帕克斯·波寧頓
Xanthippos	科桑西普斯
Cetshwayo	塞奇瓦约
Ajahuaska	死藤水
Kleurlading	色荷
Shehu Shagari	谢胡·沙加里
Akira Kaji	加地亮
Ryoichi Maeda	前田遼一
Kunishige Kamamoto	釜本邦茂
Tsuneyasu Miyamoto	宫本恒靖
Seiichiro Maki	卷诚一郎
Masami Ihara	井原正巳
Tadanari Lee	李忠成
Saïs	塞易斯
Eed	宣誓
Kadoma	卡多馬
Iwan Tsjerski	扬·切尔斯基
Wladimir Kirillowitsj van Rusland	弗拉基米尔·基里洛维奇
Butha-Buthe	布塔-布泰
Koji Nakata	中田浩二 (运动员)
Nefski Prospekt	涅瓦大街
Herbert Baker	赫伯特·貝克
Affligem	阿夫利赫姆
Oasis	绿洲乐队
Warm Jupiter	熱木星
Noordwestelike Federale Distrik	西北部联邦管区
Chroniese siekte	慢性
2004 VSA Grand Prix	2004年美国大奖赛
Pous Stefanus (II)	当选教宗斯德望
Basshunter	低频猎人
American Locomotive Company	美国机车公司
Pakse	巴色
Kragopwekking	發電
Kabelmodem	纜線數據機
Tumblr	Tumblr
Arecibo-boodskap	阿雷西博信息
Saint-Louis	圣路易 (上莱茵省)
Grasuil	草鸮
Bosuil	非洲林鴞
Serie-poort	串行端口
São Paulo Guarulhos Internasionale Lughawe	圣保罗/瓜鲁柳斯-安德烈·弗朗哥·蒙托罗州长国际机场
Masao Ono	大埜正雄
Afrikaner Weerstandsbeweging	阿非利卡人抵抗运动
Tokio Hotel	東京飯店酷兒
Afrika-longvis	非洲肺鱼科
Scorpaenidae	鮋科
Alestidae	鮭脂鯉科
Stade Jacques Chaban-Delmas	沙邦-戴爾馬球場
Ajax, Ontario	亞積士 (安大略省)
Luapula	卢阿普拉省
Kreutz-sonskeerder	克魯茲族彗星
Dwerggans	厚嘴棉鳧
Fidesz	青年民主主义者联盟
Grootjagarend	非洲隼雕
Tünel	杜乃爾
Skerptandbaber	尖齒鬍鯰
Geelbek	非洲錘形石首魚
Hippodroom van Konstantinopel	君士坦丁堡競技場
Þing	庭 (機關)
Afriqiyah Lugdiens Vlug 771	泛非航空771號班機空難
Campo Bom	坎普博姆
Tete	太特
Afrotropiese gebied	埃塞俄比亚界
The Assassination of Jesse James by the Coward Robert Ford	叛逆暗殺
48ste Oscar-toekenningsaand	第48届奥斯卡金像奖
Ioonuitruiling	離子交換
Swerwer-vlindervis	飄浮蝴蝶魚
Fuentealbilla	丰特阿尔维利亚
Repeterende breuk	循环小数
Cité de Carcassonne	卡尔卡松城堡
Technorati	Technorati
Planetesimaal	微行星
The Miracle	The Miracle
Liberty Bell	自由钟
Asteekse mitologie	阿茲特克神話
Lemoenduif	棕斑鸠
Hamme	哈默
GAIS	加爾斯體育會
IONIS Education Group	IONIS教育集團
Glaskatvis	雙鬚缺鰭鯰
Evangelie volgens Matteus	馬太福音
Vryduik	自由潛水
Koning Shaka Internasionale Lughawe	沙卡國王國際機場
Šventoji	什文托伊河
Siemens Velaro	西门子Velaro
Periode (geologie)	纪 (地质学)
ǀAi-ǀAis/Richtersveld Oorgrens Park	埃-埃斯·理查德斯维德跨境国家公园
Russiese Rewolusie (dubbelsinnig)	俄國革命
Bantoe	班圖
Boeddhi	智性 (印度教)
Agulhas Nasionale Park	厄加勒斯国家公园
Kwekwe	奎奎市
Gweru	圭洛
Mutare	穆塔雷
Nasionale Aukštaitija-park	奧克施泰提亞國家公園
Fetale alkoholsindroom	胎兒酒精綜合症
Internasionale Kommissie oor Stratigrafie	國際地層委員會
Voorouer	祖先
Esdoringstroop	枫糖
Pingdingshan	平顶山市
Xinxiang	新乡市
Jiaozuo	焦作市
Puyang	濮阳市
Aiguille du Midi	南针峰
Nanyang	南阳市
Shangqiu	商丘市
Xinyang	信阳市
Koressilinder	居魯士文書
Palestynse Grondgebiede	巴勒斯坦领土
Air Hong Kong	香港華民航空
Air Mauritius	毛里裘斯航空
Air Namibia	纳米比亚航空
Sitochroom P450	细胞色素P450
Air Seychelles	塞舌爾航空
Efesiërs	以弗所書
Airlink	南非航空連結
Amlodipien	氨氯地平
Middelburg	米德尔堡
Ajax Kaapstad	开普敦阿贾克斯足球俱乐部
Keynote (vertoningsprogrammatuur)	Keynote
Akaroa	阿卡罗阿
Changde	常德市
Yiyang	益阳市
Akihiro Ienaga	家長昭博
Tweede Opiumoorlog	第二次鸦片战争
Akira Kitaguchi	北口晃
Nyasasaurus	尼亞薩龍屬
Don-rivier (dubbelsinnigheid)	頓河
Bindingsenergie	结合能
Akrosoom	顶体 (精子)
Shanghai Hongqiao Internasionale Lughawe	上海虹桥国际机场
Pruisiese blou	普鲁士蓝
Magneetkies	磁黃鐵礦
Organiese suur	有机酸
Kanamisien	卡纳霉素
Filippynse Rewolusie	菲律宾革命
Deksametasoon	地塞米松
Oestradiol	雌二醇
Doksisiklien	多西环素
Lamivudien	拉米夫定
Efavirens	依法韦仑
Rifampisien	利福平
Isoniasied	异烟肼
Lys van integrale	积分表
Aktueerder	执行器
Piridoksien	吡哆醇
Omega (Cyrillies)	Ѡ
Ѥ	Ѥ
Ksi (Cyrillies)	Ѯ
Psi (Cyrillies)	Ѱ
Koppa (Cyrillies)	Ҁ
Prednisoon	强的松
Kobalt (kleur)	鈷藍色
Al-Aqsamoskee	阿克萨清真寺
Luzhou	泸州市
Place Stanislas	斯坦尼斯拉斯广场
Mianyang	绵阳市
Mars	Mars
Pan-Afrika kleure	泛非顏色
Hewel	虹吸
Neijiang	内江市
Martinair	马丁航空
Knobbeleend	瘤鸭
Nanchong	南充市
Yibin	宜宾市
57ste Oscar-toekenningsaand	第57届奥斯卡金像奖
Plantaardige olie	食用油
Distimie	心境恶劣障碍
Violet	雪青色
Rekenaaringenieurswese	計算機工程
Britz	布里茨
Pienk	粉红色
72ste Oscar-toekenningsaand	第72届奥斯卡金像奖
Hubble-ultradiepveld	哈勃超深空
10de Dinastie van Egipte	埃及第十王朝
Nasaret	拿撒勒
Oliver North	奧利弗·諾斯
Handelsmerk	品牌
Ongeronde oop agterklinker	開後不圓唇元音
Chingola	欽戈拉
Tanganjika	坦噶尼喀
Fabriekskip	工廠船
GRAOE	俄罗斯国防部火箭炮兵装备总局
AGV	AGV
Dwangvermoë	矯頑力
ARKive	ARKive
.eh	.eh
.sj	.sj
.bv	.bv
.gb	.gb
.tp	.tp
.um	.um
.zr	.zr
Paralimpiese Somerspele 2008 medaljes	2008年夏季殘奧會獎牌榜
Raymond Loewy	雷蒙德·洛威
.dd	.dd
Suiderkruisvlae	南方十字
LOTR	魔戒 (消歧義)
Andries Pretorius	安德列斯·比勒陀利乌斯
Ernie Els	厄尼·艾爾斯
Oud-Hebreeuse alfabet	古希伯來字母
Ou Cyrilliese alfabet	早期西里尔字母
Maud Gonne	昴德·冈昂
Elizabeth May	伊麗莎白·梅伊
Suid-Arabiese alfabet	南阿拉伯字母
Oud-Hongaarse skrif	古匈牙利字母
Atherinidae	銀漢魚科
Paolo Soleri	保罗·索莱里
Refleksologie	區域反射療法
Ashland, Oregon	阿什兰 (俄勒冈州)
Alytus	阿利图斯
Pous Franciskus	方濟各 (教宗)
Nepherites I	尼斐利提斯一世
Percy Spencer	珀西·勒巴朗·斯賓塞
AmaZulu FC	阿玛祖鲁足球俱乐部
Amatholeberge	阿馬托拉山脈
Riesling	雷司令
Tervuren	特尔菲伦
Tienen	蒂嫩
Midlands (provinsie)	中部省 (津巴布韋)
Matabeleland-Noord	北馬塔貝萊蘭省
Inhambane	伊尼揚巴內
La Roque-Gageac	拉罗屈埃加雅克
Masjonaland-Wes	西馬紹納蘭省
Moncton	蒙克顿
Die Spel (gedagte spel)	The Game (遊戲)
Indre	安德尔
Sulechów	苏莱胡夫
Frederick Russell Burnham	弗雷德里克·羅素·伯納姆
76ste Oscar-toekenningsaand	第76届奥斯卡金像奖
Blouvlagstrand	藍旗海灘
Ambriz	安布里什
Volkslied van Somalië	索馬里，起來
Universiteit van Rennes 2	雷恩第二大學
Club América	阿美利加足球俱樂部
Dallas/Fort Worth Internasionale Lughawe	达拉斯-沃思堡国际机场
Cabinda (stad)	卡宾达 (城市)
Eriekanaal	伊利運河
Boek van Mormon	摩爾門經
One-Two-GO-vlug 269	One-Two-GO航空269號班機空難
Voeren	富伦
West End, Londen	西區 (倫敦)
Benjamin	便雅悯
Bedum	贝德姆
Elf (vis)	扁鰺
Halen	哈伦
Antiope	安提俄珀
Witsee-Oossee-kanaal	白海-波羅的海運河
Skuifmodulus	剪切模量
Mercedes-Benz S-klas	梅赛德斯-奔驰S级
Heterochromie	虹膜異色症
Kaïro Internasionale Lughawe	開羅國際機場
Israeliese Lugmag	以色列空军
Helote	黑劳士
Eilandgebiede van die Verenigde State van Amerika	島嶼地區
Poeciliidae	花鱂科
USS Nimitz	尼米茲號航空母艦
Sault Ste. Marie, Ontario	蘇聖瑪麗 (安大略)
Susereiniteit	宗主权
Prinses Isabel	伊莎贝尔 (巴西)
Geel, België	赫尔 (比利时)
Volkswagen Touran	大众途安
Warskou Chopin-lughawe	华沙肖邦机场
Melkvis	虱目魚
Russiese Vloot	俄罗斯海军
Kettingbrug (Boedapest)	塞切尼鏈橋
Acanthuridae	刺尾鯛科
Squaliformes	角鲨目
Manicaland	馬尼卡蘭省
Masjonaland-Oos	東馬紹納蘭省
Taizz	塔伊茲
Enjinverplasing	排气量
Gaza (provinsie)	加扎省
The Elder Scrolls	上古卷轴系列
Cabo Delgado (provinsie)	德尔加杜角省
Inhambane (provinsie)	伊尼扬巴内省
Transkei	特蘭斯凱
Kaapse Pelsrob	非洲毛皮海狮
Spanningsverdeler	電壓分配定則
Belle Époque	美好年代
Magellanruimtetuig	麥哲倫號金星探測器
Thalys	大力士高速列车
Indiese skriffamilie	婆罗米系文字
Mike Havenaar	迈克·哈维纳尔
Yoichi Doi	土肥洋一
Takashi Fukunishi	福西崇史
Hisato Sato	佐藤寿人
Koki Mizuno	水野晃树
Americana, São Paulo	亚美利加纳
Ornithopoda	鳥腳下目
Steekproefruimte	样本空间
La Grande-Motte	拉格朗德默特
Rasemiese mengsel	外消旋混合物
Gotiese alfabet	哥德字母
Nir Barkat	尼爾·巴爾卡特
Nova Friburgo	新弗里堡
Persoonlike voornaamwoord	人稱代詞
Weergalming	混響
Stavelot	斯塔沃洛
Carme-groep	加爾尼群
Matthew Boulton	马修·博尔顿
Jonas Lie	约纳斯·李
Jerofei Chabarof	叶罗费·帕夫洛维奇·哈巴罗夫
Neil Abercrombie	尼尔·阿伯克龙比
Ariarathes X	阿里阿拉特十世
Swjatoslaf II van Kiëf	斯维亚托斯拉夫二世·雅罗斯拉维奇
Jaropolk II van Kiëf	亚罗波尔克二世·弗拉基米罗维奇
Ariarathes II	阿里阿拉特二世
Timothy Treadwell	提摩西·崔德威
Mosjesj	莫舒舒一世
Koezma Minin	库兹马·米宁
Basilius die Salige	聖瓦西里
Patriarg Tichon van Moskou	吉洪 (莫斯科牧首)
Dingaan	丁岡
Ariq Böke	阿里不哥
Mullidae	鬚鯛科
Andesgemeenskap	安第斯条约组织
Bastergemsbok	马羚
De Beers	戴比尔斯
Amir Abbas Hoveyda	阿米爾-阿巴斯·胡韋達
Asemhalingstelsel	呼吸 (生理學)
Robinia	刺槐属
Deelteken	分音符
Sambesi	卡普里维区
Fort Beaufort	博福特港
Uraanverryking	濃縮鈾
Paramore	帕拉莫尔
Bok in die hok	躲避球
Beskermde gebied	保护区
Groot Paleis van Konstantinopel	君士坦丁堡大皇宮
Amerikaanse silwerarend	美國鷹揚銀幣
Dwelm-oorlog in Meksiko	墨西哥毒品戰爭
Parlement van Kanada	加拿大國會
The Bottom	博托姆
Lae Lande	低地国家
Herversekering	再保險
Afbakeningsknoeiery	傑利蠑螈
Dychtaoe	狄克山
Tugelarivier	圖蓋拉河
Suider-Afrikaanse ietermagog	南非穿山甲
Gebak	糕点
CUDA	CUDA
Kelvin-Helmholtz-meganisme	克赫歷程
Walliesers in Argentinië	阿根廷的威尔士人定居点
Coritiba Foot Ball Club	科里蒂巴足球俱乐部
Sesjat	塞莎特
Tan Son Nhat Internasionale Lughawe	新山一國際機場
Houthalen-Helchteren	胡塔伦－赫尔赫特伦
Katharinakerk, Gdansk	格但斯克圣凯瑟琳教堂
SV Darmstadt 98	达姆施塔特足球俱乐部
Actophilornis	雉鸻属
Hyundai Sonata	现代索纳塔
Blink-182	眨眼182
Jaart	码
Valskerm	降落伞
Bryan Adams	布莱恩·亚当斯
Karikatuur	諷刺畫
Edwin van der Sar	埃德文·范德萨
Depeche Mode	流行尖端
Stadion	體育場
Ben Affleck	本·阿弗莱克
Sirdarja	锡尔河
Internasionale Slawiese Kanaal	国际斯拉夫频道
IT	IT (消歧义)
Sting	史汀
Anaboom	白相思樹
Laboratorium	实验室
Tigerair	欣豐虎航
My Chemical Romance	我的另類羅曼史
Leon	LEON
Genre	類型 (藝術)
Ramones	雷蒙斯合唱團
Sepp Blatter	塞普·布拉特
Isadora Duncan	艾莎道拉·邓肯
Aliud	阿柳德
Verdampingswarmte	汽化热
Sum 41	魔数41
Wit-Russe	白俄罗斯族
Suidelike Federale Distrik	南部聯邦管區
Wolkverwerking	雲端運算
Spektroskopie	光谱学
Parkour	跑酷
Azerbeidjanse manat	阿塞拜疆马纳特
Ionisasie-energie	电离能
Atoomradius	原子半径
Porsanger	波桑厄爾
Behoud van Massa	质量守恒定律
PayPal	PayPal
Baraona	巴劳纳
Coraciiformes	佛法僧目
Oksidasietoestand	氧化数
Himno nacional de Chile	智利國歌
Reeksmoordenaar	連環殺手
Timoeriede	帖木儿帝国
Federale distrikte van Rusland	俄羅斯聯邦管區
Vlag van Mosambiek	莫桑比克国旗
Andrew Carnegie	安德鲁·卡内基
Oppervlak	曲面
The Cure	治疗乐队
Boeddhas van Bamiyan	巴米揚大佛
Alliterasie	頭韻法
Jared Leto	杰瑞德·莱托
Guus Hiddink	胡斯·希丁克
Oezbekistanse Sosialistiese Sowjetrepubliek	乌兹别克苏维埃社会主义共和国
SETI	搜寻地外文明计划
Medinaceli	梅迪纳塞利
Lineêre vergelyking	一次方程
Karaganda	卡拉干達
San Sebastián de los Reyes	圣塞瓦斯蒂安-德洛斯雷耶斯
Taalfilosofie	语言哲学
Smeltingswarmte	熔化热
Clarence Seedorf	克拉伦斯·西多夫
Láchar	拉查尔
Puntland	邦特兰
Burgo de Osma-Ciudad de Osma	布尔戈德奥斯马-休达德奥斯马
Federale Distrik Noord-Kaukasus	北高加索聯邦管區
Deelstate van Brasilië	巴西行政区划
Optimisme	樂觀主義
Shymkent	奇姆肯特
Duluth, Minnesota	杜魯斯
Pilaf	抓饭
Fall Out Boy	打倒男孩
Suellacabras	苏埃利亚卡夫拉斯
Yanguas	伊安瓜斯
Soechoi Superjet 100	苏霍伊超级喷气机-100
GLONASS	格洛纳斯系统
Bossa nova	巴薩諾瓦
Pavlodar	巴甫洛達爾
Pensacola	彭萨科拉 (佛罗里达州)
Bijie	毕节市
Evansville	埃文斯維爾 (印第安納州)
Rochester, Minnesota	羅徹斯特 (明尼蘇達州)
Taraz	塔拉兹
Lynch	私刑
Ego, Superego en Id	本我、自我与超我
Nedersetting	聚居地
Termiese geleidingsvermoë	熱導率
Meiningen	迈宁根
Austeniet	奥氏体
Marktl	马克特尔
San Esteban de Gormaz	圣埃斯特万德戈尔马斯
Tesco	乐购
Tsjagatai Khan	察合台
Transparansie (optika)	透明
.ni	.ni
Honolulu County	檀香山市縣
Tsjagatai-khanaat	察合台汗國
St. Augustine, Florida	聖奧古斯丁 (佛羅里達州)
Oesjanka	蘇聯毛帽
Angels & Airwaves	天使頻道
Polytechnikum van Namibië	納米比亞理工學院
Eureka, Kalifornië	尤里卡 (加利福尼亚州)
Neckarsulm	内卡尔苏尔姆
Russiese presidentsverkiesing, 2012	2012年俄罗斯总统选举
The Verve	神韻合唱團
Regstreekse buitelandse belegging	外商直接投資
Strausberg	施特劳斯贝格
NGC 3628	NGC 3628
70ste Golden Globe-toekenningsaand	第70屆金球獎
Cyrilliese syfers	西里爾數字
Qacha's Nek	加查斯內克
Provinsies van Zimbabwe	津巴布韦行政区划
Wolgast	沃尔加斯特
Campanium	坎帕期
FIFA Sokker-Konfederasiebeker in 2001	2001年洲際國家盃
.nl	.nl
Skofhoogte	馬肩隆
Honningsvåg	洪寧斯沃格
Flekkefjord	弗萊克菲尤爾
Langreo	兰格雷奥
Homo cepranensis	西布兰诺人
Kia Picanto	起亚早安
Stemhebbendheid	清濁音
Goudsnippe	彩鹬科
Paralimpiese Somerspele 1988	1988年夏季帕拉林匹克運動會
Selim I	塞利姆一世
Gelnhausen	格尔恩豪森
Kleinkoekoek	小杜鹃
Maanlanding	登陸月球
Park Jung-yang	朴重陽
Manzini	曼齐尼
Dannenberg	达嫩贝格
Hiroaki Morishima	森島寬晃
Toshihiro Hattori	服部年宏
Masakiyo Maezono	前園真聖
Henry V (toneelstuk)	亨利五世 (戏剧)
Lee Yoo-Hyung	李裕灐
Yutaka Akita	秋田豐
Kim Yong-Sik	金容植
Tomokazu Myojin	明神智和
Reus-bontpaling	鱸鰻
Lys van nedersettings in Kenia	肯尼亚城市列表
Qujing	曲靖市
Levenshteinafstand	編輯距離
Chevrolet Aveo	雪佛兰爱唯欧
Xianyang	咸阳市
Groot Muur van Sloan	史隆長城
Gaspard Ulliel	加斯帕德·尤利尔
Sleetooghaai	廣鼻曲齒鮫
Edinburgh of the Seven Seas	七海爱丁堡
Census-designated place	普查规定居民点
Quakenbrück	库阿肯布吕克
Nkandla	恩坎德拉
Masvingo (provinsie)	馬斯溫戈省
Matabeleland-Suid	南馬塔貝萊蘭省
Springbokke	南非國家橄欖球隊
Dooflimpiese Spele	聽障奧林匹克運動會
Lys van nedersettings in Suid-Korea	韩国城市列表
Tonnerre	托内尔 (约讷省)
Djebel Barkal	博爾戈爾山
Nissan GT-R	日產GT-R
Bright Star Catalogue	亮星星表
Sonneberg	索内贝格
Namakwa Nasionale Park	纳马夸国家公园
Universiteit van Liverpool	利物浦大学
Herstappe	埃尔斯塔普
Hamont-Achel	哈蒙－哈舍尔
Alken	阿尔肯
Borgloon	博尔赫隆
Saint-Guilhem-le-Désert	圣吉扬莱代塞尔 (埃罗省)
Kersvloed	1717年圣诞节洪水
Toyota Camry	丰田凯美瑞
M'Banza Kongo	姆班扎剛果
Skepping van Adam	創造亞當
Kuala Lumpur Internasionale Lughawe	吉隆坡国际机场
Ogbomosho	奧博莫紹
Loganiaceae	馬錢科
Oorsprong van taal	语言的起源
State van Venezuela	委内瑞拉行政区划
Jinja	金賈
Pomacentridae	雀鯛科
Carangidae	鰺科
Breëkoparend	猛雕
Mercury-prys	水星音樂獎
BlackBerry Limited	黑莓公司
Chattium	恰特期
Danium	达宁期
Scaridae	鸚哥魚科
Australiëdag	澳大利亞日
Kraakbeen	软骨
Vereeniging	弗里尼欣
Cuatro Torres Business Area	四大樓商業區
Sjokoladebruintjie	巧克力布朗尼
Sutton Hoo	萨顿胡
Saltonmeer	索爾頓湖
Selandium	塞兰特期
Universiteit van Leeds	利兹大学
One Canada Square	加拿大广场一号
Chris Pratt	克里斯·普瑞特
Lys van nedersettings in Namibië	納米比亞城市列表
Nordenham	诺尔登哈姆
Mimosoideae	含羞草亚科
Santa Cristina Gherdëina	圣克里斯蒂纳瓦尔加尔德纳
Olifanttenk	百夫长坦克
Chiloé-eiland	奇洛埃岛
Lebbeke	莱贝克
Idlib	伊德利卜
Pont de Normandie	诺曼底大桥
Imperatriz	因佩拉特里斯
Balistidae	鱗魨科
Versamelnaam	集合名詞
77ste Oscar-toekenningsaand	第77届奥斯卡金像奖
Anykščiai	阿尼克什奇艾
Wassenaar	瓦瑟讷尔
Hiperboloïed	雙曲面
Koning Fahd-beker in 1995	1995年法赫德国王杯足球赛
Protoplanetêre skyf	原行星盤
Electrolux	伊莱克斯
Kamov Ka-27	卡-27直升机
Gougheiland	戈夫岛
Slag van Vukovar	武科瓦爾戰役
Holyrood-paleis	荷里路德宮
Groot Basaar (Istanboel)	大巴扎 (伊斯坦布尔)
Transistorradio	晶体管收音机
Glasgow-moltrein	格拉斯哥地铁
Andrew Murray	慕安德烈
Rijswijk	赖斯韦克
Sprot	黍鯡
Yuichiro Nagai	永井雄一郎
Ciudad Guayana	圭亞那城
Swartstert-sandspiering	多斑擬鱸
Huiskraai	家鴉
Stephens-eilandrotswinterkoning	斯蒂芬島異鷯
Arrhenius se vergelyking	阿伦尼乌斯方程
Frans-Soedan	法屬蘇丹
Grootoog-sambokhaai	大眼長尾鯊
11de Oscar-toekenningsaand	第11届奥斯卡金像奖
9de Oscar-toekenningsaand	第9届奥斯卡金像奖
Priabonium	普里阿邦期
7de Oscar-toekenningsaand	第7届奥斯卡金像奖
12de Oscar-toekenningsaand	第12届奥斯卡金像奖
13de Oscar-toekenningsaand	第13届奥斯卡金像奖
Tanetium	赞尼特期
10de Oscar-toekenningsaand	第10届奥斯卡金像奖
Rupelium	鲁培尔期
Bartonium	巴尔顿期
Ipresium (stratigrafie)	伊普雷斯期
Rolroer	副翼
Butare	布塔雷市
Paralimpiese Winterspele 1992	1992年冬季帕拉林匹克運動會
Bahrein Wêreldhandelsentrum	巴林世界贸易中心
Jökulsárlón	冰河湖
Donkerlewerik	黑歌百灵
Maraboe	禿鸛
Angolapitta	非洲八色鸫
Vlae van Afrika	非洲旗帜列表
Yoshio Okada	岡田吉夫
Karl-Marx-Hof	卡尔·马克思大院
Cañamaque	卡尼亚马克
Shigeo Yaegashi	八重樫茂生
Lutetium (stratigrafie)	卢台特期
Steinstücken	施坦因施图肯
Dwergpapegaaie	情侶鸚鵡
Tulsa Internasionale Lughawe	塔尔萨国际机场
Retoromaans	列托-羅曼斯語
Yoshio Kikugawa	菊川凱夫
Resessiewe geen	隐性
Telefotolens	遠攝鏡頭
Nartjie	瓯柑
Outeniekwaberge	奧特尼夸山脈
Huis van Normandië	诺曼底王朝
Lys van Griekse mitologiese figure	希臘神祇及神話人物列表
Hippotragus	弯角羚属
Navaleno	纳瓦莱诺
Kaapse ansjovis	日本鯷
Faya-Largeau	法亞-拉若
Blou Blom	藍花
Heks van Agnesi	箕舌线
Haemulidae	石鱸科
Genappe	热纳普
Franse nasionale rugbyspan	法國國家橄欖球隊
Grootteorde	数量级
Sosiale markekonomie	社会市场经济
Eiendomsagent	地產代理
Donker slaper	褐塘鳢
Croton	巴豆属
Calandrella	短趾百灵属
Mazda RX-8	馬自達RX-8
Mocuba	莫庫巴
POV-Ray	POV-Ray
Portulacaceae	马齿苋科
Sewe Susters (Moskou)	七姐妹 (莫斯科)
Karnak	卡纳克神庙
Worsboom	吊灯树
Walvisgesang	鲸歌
Tatsuya Tanaka	田中達也
Geelspikkel-klitsvis	黃斑圓刺魨
SG Wattenscheid 09	瓦滕沙伊德足球俱乐部
KFC	肯德基
Lorsch	洛尔施
Rathenow	拉特诺
Queen Elizabeth Olympic Park	奧林匹克公園 (倫敦)
Grootbruinsterretjie	白顶玄鸥
Oedjidji	烏吉吉
Koeweit Internasionale Lughawe	科威特國際機場
Knoop (tou)	繩結
Holografie	全息摄影
Witpylstert	白尾热带鸟
Kliënt (rekenaar)	客户端
