Afrika	非洲
.hk	.hk
Fenicija	腓尼基
Varšavski pakt	华沙条约组织
81. p. n. e.	前81年
62. p. n. e.	前62年
95. p. n. e.	前95年
71. p. n. e.	前71年
97. p. n. e.	前97年
Zastava Indije	印度国旗
Guinnessova knjiga rekorda	吉尼斯世界纪录大全
Skolastika	经院哲学
Dionis	狄俄倪索斯
Hendrik Antoon Lorentz	亨德里克·洛伦兹
Zlatni rez	黄金分割率
Castries	卡斯特里
Fujian	福建省
Etnička grupa	族群
Emiliano Zapata	埃米利亚诺·萨帕塔
Hipoteza	假说
.kg	.kg
Slobodno zidarstvo	共济会
.as	.as
Irsko more	愛爾蘭海
Trakija (regija)	色雷斯
Ahilej	阿喀琉斯
Joseph Goebbels	約瑟夫·戈培爾
Klagenfurt am Wörthersee	克拉根福
.gm	.gm
Fermentacija	发酵
.gn	.gn
.iq	.iq
.ir	.ir
.gt	.gt
.ga	.ga
.mh	.mh
.ls	.ls
.lu	.lu
Rečenica	句子
Gram	克
86. p. n. e.	前86年
80. p. n. e.	前80年
.tm	.tm
Dani u sedmici	星期中的日子
Šehadet	清真言
.lb	.lb
Adenski zaliv	亚丁湾
.ph	.ph
.zm	.zm
.uz	.uz
.uy	.uy
.sg	.sg
Heraklije	希拉克略
.kr	.kr
.mt	.mt
Hipertenzija	高血壓
Justinijan I	查士丁尼一世
Neuma	紐姆記譜法
Paul Newman	保羅·紐曼
74. p. n. e.	前74年
64. p. n. e.	前64年
99. p. n. e.	前99年
76. p. n. e.	前76年
79. p. n. e.	前79年
61. p. n. e.	前61年
Manmohan Singh	曼莫汉·辛格
Rosa Parks	羅莎·帕克斯
.la	.la
Viseći vrtovi Babilona	空中花园
50. p. n. e.	前50年
.jm	.jm
.pa	.pa
.pe	.pe
Sri Jayawardenepura Kotte	斯里賈亞瓦德納普拉科特
Uralski federalni okrug	乌拉尔联邦管区
Gornja Austrija	上奧地利
Dalekoistočni federalni okrug	遠東聯邦管區
Mongoli	蒙古族
Sibirski federalni okrug	西伯利亚联邦管区
Demokrit	德谟克利特
Marna	马恩河
Međunarodna agencija za atomsku energiju	国际原子能机构
.bi	.bi
Takion	快子
Crna smrt	黑死病
Suverenitet	主權
Anwar El-Sadat	穆罕默德·安瓦爾·薩達特
.nz	.nz
.mc	.mc
.ml	.ml
.ki	.ki
.tj	.tj
Hatidža bint Huvejlid	海迪彻
.ly	.ly
Otkrivenje	启示录
Magmatske stijene	火成岩
Hijena	鬣狗科
.im	.im
Isfahan	伊斯法罕
399. p. n. e.	前399年
Pustinja Gobi	戈壁
Tomas Tranströmer	托马斯·特兰斯特罗默
Henri Bergson	亨利·柏格森
Clermont-Ferrand	克莱蒙费朗
.kp	.kp
Bakingemska palača	白金汉宫
82. p. n. e.	前82年
Abel Tasman	阿贝尔·塔斯曼
.cc	.cc
Goti	哥特人
Plavi kit	蓝鲸
Caravaggio	卡拉瓦乔
Vandali	汪达尔人
Rad (fizika)	功
149. p. n. e.	前149年
101. p. n. e.	前101年
Daleki istok	遠東
Mel Gibson	梅尔·吉布森
Srp	镰刀
Istraživanje	研究
Ribosom	核糖体
Sully Prudhomme	苏利·普吕多姆
Hidrologija	水文学
Web-adresa	统一资源定位符
Mirante do Vale	觀谷大廈
Evropska svemirska agencija	欧洲空间局
Nogometna reprezentacija Španije	西班牙國家足球隊
.ck	.ck
Google Earth	Google地球
Magma	岩漿
File Transfer Protocol	文件传输协议
.zw	.zw
Javor	槭属
Žbun	灌木
Bernhard Riemann	波恩哈德·黎曼
Glina	黏土
Rikard I, kralj Engleske	理查一世
Harkiv	哈爾科夫
Sebastian Vettel	賽巴斯蒂安·維泰爾
Kanalska ostrva	海峡群岛
Savana	熱帶乾濕季氣候
Golub pećinar	原鸽
Vuna	羊毛
PDF	便携式文档格式
Martin Weinek	馬丁·韋內克
Kupa (geometrija)	圆锥
83. p. n. e.	前83年
92. p. n. e.	前92年
93. p. n. e.	前93年
94. p. n. e.	前94年
78. p. n. e.	前78年
Kanski filmski festival	戛纳电影节
Maglina	星云
Međunarodni dan maternjeg jezika	國際母語日
USB	通用串行總線
.va	.va
Kakaovac	可可樹
Cionizam	錫安主義
Gansu	甘肃省
Leukociti	白血球
Mihail Aleksandrovič Šolohov	米哈伊爾·亞歷山大羅維奇·肖洛霍夫
Andrea Bocelli	安德烈·波伽利
Englezi	英格蘭人
.gi	.gi
66. p. n. e.	前66年
85. p. n. e.	前85年
89. p. n. e.	前89年
72. p. n. e.	前72年
73. p. n. e.	前73年
Zastava Poljske	波蘭國旗
68. p. n. e.	前68年
Anatole France	阿纳托尔·法郎士
75. p. n. e.	前75年
Anaksimandar	阿那克西曼德
Perl	Perl
Iron Maiden	鐵娘子樂團
Hrvanje	摔跤
Katy Perry	姬蒂·佩芮
Donja Austrija	下奧地利州
Gorivo	燃料
Crkva Isusa Krista svetaca posljednjih dana	耶穌基督後期聖徒教會
Herbert George Wells	赫伯特·乔治·威尔斯
Atol	環礁
Začin	香辛料
Tropi	热带
Zastava Sjedinjenih Američkih Država	美国国旗
Thomas More	托马斯·莫尔
Wisława Szymborska	維斯拉瓦·辛波絲卡
Kurkuma	薑黃
James Cameron	詹姆斯·卡梅隆
Keira Knightley	姬拉·麗莉
MP3	MP3
Frédéric Mistral	弗雷德里克·米斯特拉尔
.fk	.fk
.jo	.jo
.li	.li
.lc	.lc
.mr	.mr
.je	.je
.sv	.sv
.kw	.kw
.ro	.ro
.vn	.vn
.nr	.nr
.ke	.ke
.vu	.vu
Turska Van mačka	土耳其梵貓
Fernando Torres	費蘭度·托利斯
Olympia (Washington)	奧林匹亞 (華盛頓州)
Kinezi	汉族
Rita Hayworth	丽塔·海华斯
Heinrich Böll	海因里希·伯尔
Palikir	帕利基尔
.za	.za
.na	.na
.ve	.ve
Watergate	水门事件
Biosfera	生物圈
Lov na kitove	捕鯨
.gp	.gp
Johnny Cash	約翰尼·卡什
.sy	.sy
.mg	.mg
Audrey Hepburn	奥黛丽·赫本
.gf	.gf
.mq	.mq
Belo Horizonte	贝洛奥里藏特
Brada	鬍鬚
Ligursko more	利古里亞海
Ivan Sergejevič Turgenjev	伊万·谢尔盖耶维奇·屠格涅夫
Zapadno rimsko carstvo	西羅馬帝國
Leif Ericsson	萊夫·埃里克松
.ye	.ye
.km	.km
Klinička depresija	重性抑郁障碍
.lr	.lr
Podatak	数据
Abdullah Gül	阿卜杜拉·居尔
.tg	.tg
.vc	.vc
.ws	.ws
Nicolas Cage	尼古拉斯·凯奇
.mn	.mn
Zastava Italije	意大利国旗
Tirol (pokrajina)	蒂罗尔州
Nijemci	德意志人
Papa Klement I	克莱孟一世
Vozilo	载具
201. p. n. e.	前201年
202. p. n. e.	前202年
Dima Bilan	季马·比兰
Hanza	汉萨同盟
Mutacija	突变
Nirvana (budizam)	涅槃
Dustin Hoffman	德斯汀·荷夫曼
Kubizam	立体主义
Trojanski rat	特洛伊战争
CERN	歐洲核子研究組織
Zid	墙
Tor	索尔
Ulje	油
Monsun	季风
Amnesty International	國際特赦組織
Arhitekta	建筑师
Oktobarska revolucija	十月革命
BASIC	BASIC
Alergija	过敏
Topologija	拓扑学
Golda Meir	果尔达·梅厄
1600te	1600年代
Orkestar	管弦樂團
146. p. n. e.	前146年
Animizam	泛靈論
Kvarc	石英
Hiljada	1000
Artemidin hram u Efesu	阿耳忒弥斯神庙
Edwin Hubble	愛德文·哈勃
356. p. n. e.	前356年
Elektrotehnika	電機工程學
Hemoglobin	血红蛋白
Rodos	罗得岛
Neuron	神經元
Sile Osovine	轴心国
Suša	干旱
Franjo Ferdinand Austrijski	弗朗茨·斐迪南大公
Vodeni žig	防伪水印
Heinrich Himmler	海因里希·希姆莱
.mw	.mw
.mu	.mu
.td	.td
Biber	黑胡椒
Pravopis	正寫法
.sm	.sm
.tk	.tk
Kašmir	克什米尔
Bozon	玻色子
.sr	.sr
Elbrus	厄尔布鲁士山
Dioklecijan	戴克里先
Referendum	公民投票
Elementarna čestica	基本粒子
.qa	.qa
.tt	.tt
.ug	.ug
.my	.my
.mz	.mz
.om	.om
.th	.th
Giurtelecu Şimleului	久爾泰萊庫-希姆萊烏盧伊
Sofia Rotaru	索菲亚·罗塔璐
.cx	.cx
.sc	.sc
.gu	.gu
Sarah Palin	莎拉·佩林
.kn	.kn
.pg	.pg
.sz	.sz
.pk	.pk
.ng	.ng
.tl	.tl
.gs	.gs
.ne	.ne
.tz	.tz
.py	.py
.tn	.tn
Inkvizicija	宗教裁判所
Zastava Japana	日本国旗
Hlorofil	叶绿素
Ellen Johnson-Sirleaf	埃伦·约翰逊·瑟利夫
Eratosten	埃拉托斯特尼
Juanes	璜斯
110. p. n. e.	前110年
Zastava Francuske	法国国旗
Kamion	载货汽车
Riječna delta	三角洲
Clint Eastwood	克林·伊斯威特
Gradišće	布尔根兰州
Epikur	伊壁鸠鲁
106. p. n. e.	前106年
Organizacija	组织 (社会学)
480. p. n. e.	前480年
Svjetionik u Aleksandriji	亚历山大灯塔
Ingrid Bergman	英格丽·褒曼
Gestapo	盖世太保
Sophia Loren	索非娅·罗兰
Polinom	多項式
Horizont	地平線
Tundra	凍土層
Charles, princ od Velsa	威爾斯親王查爾斯
331. p. n. e.	前331年
Talmud	塔木德
Sultan	苏丹 (称谓)
John Maxwell Coetzee	约翰·马克斯维尔·库切
Ostrvo Wake	威克島
TIME	時代 (雜誌)
Dunja	榲桲
Energija vjetra	風能
Malcolm X	麥爾坎·X
Marcello Lippi	马尔切洛·里皮
200. p. n. e.	前200年
Nogometna reprezentacija Njemačke	德國國家足球隊
Salzburg (pokrajina)	萨尔茨堡州
Mikhail Saakashvili	米哈伊爾·薩卡什維利
Pompeji	庞贝
Agoga	斯巴达教育
Bazalt	玄武岩
Dželaludin Rumi	鲁米
Aristofan	阿里斯托芬
MTV	音樂電視網
Harry Potter i Kamen mudraca	哈利·波特与魔法石
1700te	1700年代
CBS	CBS (電視網)
Plymouth	普利茅斯
Edirne	埃迪爾內
Robert Boyle	罗伯特·波义耳
Egzibicionizam	暴露癖
Apostol (kršćanstvo)	使徒 (基督教)
Richmond (Virginia)	里士满 (维吉尼亚州)
Ezop	伊索
322. p. n. e.	前322年
336. p. n. e.	前336年
Giosuè Carducci	焦苏埃·卡尔杜奇
Gustave Flaubert	古斯塔夫·福樓拜
Britanske indijskookeanske teritorije	英屬印度洋領地
Gimnastika	体操
Plzeň	比尔森
Etnologija	民族学
Firdusi	菲爾多西
Indokina	中南半島
Angkor Vat	吴哥窟
Amedeo Avogadro	阿莫迪欧·阿伏伽德罗
Franci	法蘭克人
Bunar	井
Erazmo Roterdamski	德西德里乌斯·伊拉斯谟
Zoološki vrt	動物園
Nightwish	夜愿
Komorač	小茴香
K2	喬戈里峰
Smaragd	祖母綠
Teorija relativnosti	相对论
Okeanografija	海洋学
Antoni van Leeuwenhoek	安東尼·范·列文虎克
Bik Koji Sjedi	坐牛
Kristal	晶体
.mo	.mo
.np	.np
.ms	.ms
.rw	.rw
Cotonou	科托努
Roland Garros	法国网球公开赛
Odin	奥丁
Mumija	木乃伊
Prirodno okruženje	自然环境
Kolibri	蜂鸟
Mac OS	Mac OS
Monopol	垄断
Ugljikovodici	烃
Apollo 11	阿波罗11号
Holesterol	膽固醇
Thomas Müller (nogometaš)	托马斯·穆勒
.me	.me
Federacija	联邦制
Bermudski trougao	百慕達三角
Vlad III Tepeš	弗拉德三世
Nikolaj Vasiljevič Gogolj	尼古拉·瓦西里耶维奇·果戈里
Oaza	綠洲
Obrva	眉毛
.mv	.mv
NGC 32	NGC 32
.sd	.sd
.sl	.sl
.st	.st
Potres u Haitiju 2010.	2010年海地地震
NGC 33	NGC 33
Madison (Wisconsin)	麦迪逊
Ćurka	火雞
NGC 35	NGC 35
Beskičmenjaci	无脊椎动物
.hm	.hm
NGC 36	NGC 36
.tw	.tw
.sb	.sb
NGC 37	NGC 37
Eddie Murphy	艾迪·墨菲
NGC 38	NGC 38
.ky	.ky
.mp	.mp
.ps	.ps
NGC 39	NGC 39
Arjen Robben	阿尔扬·罗本
.pf	.pf
Eduard Buchner	爱德华·比希纳
Salem (Oregon)	塞勒姆 (俄勒冈州)
Adıyaman (provincija)	阿德亚曼省
Andrea Pirlo	安德烈亚·皮尔洛
NGC 40	NGC 40
William Ockham	奥卡姆的威廉
Azawad	阿扎瓦德
Anselmo Kenterberijski	坎特伯雷的安瑟莫
Hamid Karzai	哈米德·卡尔扎伊
Joseph von Fraunhofer	约瑟夫·夫琅和费
Jack Trbosjek	開膛手傑克
1740te	1740年代
Ludovik Pobožni	虔誠者路易
Ptičija gripa	禽流感
Grigorij Rasputin	格里高利·叶菲莫维奇·拉斯普京
Matt Groening	马特·格勒宁
Theodore Herzl	西奥多·赫茨尔
Spisak NGC objekata (1-1000)	NGC天体列表 (1-999)
Egon Schiele	埃貢·席勒
Deutschlandlied	德意志之歌
384. p. n. e.	前384年
264. p. n. e.	前264年
185. p. n. e.	前185年
Dirk Nowitzki	德克·诺维茨基
Jessica Alba	潔西卡·艾巴
.pw	.pw
Carl Orff	卡尔·奥尔夫
169. p. n. e.	前169年
119. p. n. e.	前119年
195. p. n. e.	前195年
Peter Handke	彼得·汉德克
115. p. n. e.	前115年
120. p. n. e.	前120年
Hamit Altıntop	哈米德·阿尔滕托普
Šljiva	欧洲李
Server	服务器
Bijelo more	白海
1500te	1500年代
Motor (mašina)	发动机
156. p. n. e.	前156年
129. p. n. e.	前129年
Maximilien Robespierre	马克西米连·罗伯斯庇尔
Kron (Titan)	克洛诺斯
Anders Behring Breivik	安德斯·贝林·布雷维克
104. p. n. e.	前104年
Leonida I	列奥尼达一世
139. p. n. e.	前139年
122. p. n. e.	前122年
Sveti Benedikt	圣本笃
206. p. n. e.	前206年
Sveti Nikola	圣尼古拉
Nogometna reprezentacija Burkine Faso	布吉納法索國家足球隊
Michel Foucault	米歇尔·福柯
Jörg Haider	约尔格·海德尔
Oliver Cromwell	奥利弗·克伦威尔
Ignacije Loyola	依納爵·羅耀拉
323. p. n. e.	前323年
Ford Motor Company	福特汽车
Bastian Schweinsteiger	巴斯蒂安·施魏因斯泰格
Jim Morrison	吉姆·莫里森
Nagorni Karabah	納戈爾諾-卡拉巴赫
Daniel Van Buyten	丹尼尔·范比滕
Džihad	圣战
Hide	Hide
GNOME	GNOME
203. p. n. e.	前203年
Adolf Loos	阿道夫·路斯
Ontologija	本体论 (哲学)
Karl Kraus	卡爾·克勞斯
Bašar el Asad	巴沙尔·阿萨德
Spisak čeških kraljeva	捷克君主列表
Matrica (matematika)	矩阵
102. p. n. e.	前102年
Fermion	费米子
Tunel	隧道
Cameron Diaz	卡麥蓉·狄亞
Hefest	赫淮斯托斯
Darije I	大流士一世
Paskal (jedinica)	帕斯卡
Cayenne	開雲
Heinrich Heine	海因里希·海涅
Hans Christian Ørsted	汉斯·奥斯特
Kravata	领带
Hemijska veza	化学键
Toplota	熱量
Most "Golden Gate"	金门大桥
Richard Dawkins	理查德·道金斯
Orlando Bloom	奥兰多·布鲁姆
Koplje	槍
Ottmar Hitzfeld	奥特马·希斯菲尔德
Pierre-Simon Laplace	皮埃尔-西蒙·拉普拉斯
159. p. n. e.	前159年
Rudarstvo	采矿业
141. p. n. e.	前141年
Epidemija	流行病
Selma Lagerlöf	塞尔玛·拉格洛夫
Anne Brontë	安妮·勃朗特
Euklidov vektor	矢量
Hram	神庙
Opservatorija Arecibo	阿雷西博天文台
183. p. n. e.	前183年
Vansolarna planeta	太陽系外行星
GNU	GNU
Titanic (1997)	泰坦尼克号 (1997年电影)
Nobelova nagrada za hemiju	诺贝尔化学奖
V. S. Naipaul	V·S·奈波爾
Francesco Guicciardini	弗朗切斯科·圭恰迪尼
Post	禁食
Samostan	僧院
Strah	恐惧
Kreda (period)	白垩纪
Bodljokošci	棘皮动物
Sean Parnell	肖恩·帕内尔
Federacija arapskih republika	阿拉伯聯邦共和國
1820te	1820年代
241. p. n. e.	前241年
Schutzstaffel	親衛隊
209. p. n. e.	前209年
The Star-Spangled Banner	星条旗 (美国国歌)
Stanarka napuštene kuće	荒野庄园的房客
Ornitologija	鳥類學
210. p. n. e.	前210年
Hebrejski kalendar	希伯來曆
Beringovo more	白令海
103. p. n. e.	前103年
Heisenbergov princip neodređenosti	不确定性原理
Vojvodina	伏伊伏丁那
Argentinske provincije	阿根廷行政区划
Ekstraklasa	波蘭足球甲級聯賽
145. p. n. e.	前145年
347. p. n. e.	前347年
Oprost	贖罪券
142. p. n. e.	前142年
Luka	港口
Grb Libije	利比亚国徽
Ukrajinci	乌克兰族
Bigfoot	大腳怪
109. p. n. e.	前109年
215. p. n. e.	前215年
148. p. n. e.	前148年
1770te	1770年代
Sudoku	數獨
.nu	.nu
.wf	.wf
Tačka (geometrija)	点
.io	.io
.tc	.tc
Alex Ferguson	亚历克斯·弗格森
Entropija	熵
121. p. n. e.	前121年
189. p. n. e.	前189年
179. p. n. e.	前179年
186. p. n. e.	前186年
Carl XVI Gustaf, kralj Švedske	卡尔十六世·古斯塔夫
Lan	亚麻
190. p. n. e.	前190年
MKB 10	ICD-10
152. p. n. e.	前152年
Zastava Sirije	叙利亚国旗
168. p. n. e.	前168年
.rs	.rs
System of a Down	堕落体制
Sidnejska "Opera"	悉尼歌剧院
Raoul Dufy	劳尔·杜飞
Zac Efron	柴克·艾弗隆
Monte Carlo	蒙特卡洛
Australazija	澳大拉西亞
333. p. n. e.	前333年
235. p. n. e.	前235年
Berberi	柏柏尔人
Istočno kinesko more	东海
The Doors	門戶樂團
222. p. n. e.	前222年
Državni udar	政變
236. p. n. e.	前236年
Pirati	海盗
237. p. n. e.	前237年
Brahmaputra	布拉马普特拉河
238. p. n. e.	前238年
239. p. n. e.	前239年
233. p. n. e.	前233年
231. p. n. e.	前231年
177. p. n. e.	前177年
229. p. n. e.	前229年
171. p. n. e.	前171年
225. p. n. e.	前225年
133. p. n. e.	前133年
226. p. n. e.	前226年
137. p. n. e.	前137年
223. p. n. e.	前223年
184. p. n. e.	前184年
144. p. n. e.	前144年
Svastika	卐
147. p. n. e.	前147年
Spisak vulkana u Argentini	阿根廷火山列表
William Wordsworth	威廉·华兹华斯
Dennis Ritchie	丹尼斯·里奇
Zvjezdana noć	星夜
232. p. n. e.	前232年
Moderna vremena	摩登時代
151. p. n. e.	前151年
Casus belli	战争借口
200te p. n. e.	前200年代
Coco Chanel	可可·香奈尔
Klemens Wenzel von Metternich	克萊門斯·梅特涅
112. p. n. e.	前112年
Eukaliptus	桉树
250te p. n. e.	前250年代
Jean Sibelius	让·西贝柳斯
290te p. n. e.	前290年代
Adžarija	阿扎尔
280te p. n. e.	前280年代
Titani	提坦
Charlotteina mreža	夏洛特的网
Viswanathan Anand	维斯瓦纳坦·阿南德
Jack London	杰克·伦敦
350. p. n. e.	前350年
Fjord	峡湾
Pečuh	佩奇
Akvarijum	水族箱
230te p. n. e.	前230年代
Himnusz	匈牙利國歌
Kralj Arthur	亚瑟王
Gifu (grad)	岐阜市
Miraz	嫁妆
Barentsovo more	巴倫支海
197. p. n. e.	前197年
207. p. n. e.	前207年
Izabela I, kraljica Kastilje	伊莎贝拉一世 (卡斯蒂利亚)
Paralelogram	平行四边形
105. p. n. e.	前105年
188. p. n. e.	前188年
180. p. n. e.	前180年
Fabio Quagliarella	法比奧·哥利亞列拿
Thierry Henry	蒂埃里·亨利
John Cale	约翰·凯尔
131. p. n. e.	前131年
Maje	玛雅人
Strabon	斯特拉波
Organela	細胞器
Perzefona	珀耳塞福涅
R&B	节奏布鲁斯
Misticizam	神秘主義
Zastava Laosa	寮國國旗
1680te	1680年代
Aerodrom Frankfurt	法兰克福机场
Chris Paul	克里斯·保罗
1610te	1610年代
Anders Fogh Rasmussen	安诺斯·福格·拉斯穆森
191. p. n. e.	前191年
Plzenjski kraj	比爾森州
Francusko-pruski rat	普法戰爭
Felix Mendelssohn	费利克斯·门德尔松·巴托尔迪
Ujguri	维吾尔族
275. p. n. e.	前275年
212. p. n. e.	前212年
Humanizam	人文主义
Nacionalni park	國家公園
Bas-gitara	電貝斯
Ascension	阿森松岛
Međunarodna košarkaška federacija	国际篮球联合会
Električno polje	電場
199. p. n. e.	前199年
Zeusov kip u Olimpiji	奧林匹亞宙斯神像
Hofburg	霍夫堡皇宮
1510te	1510年代
Terry Pratchett	泰瑞·普萊契
196. p. n. e.	前196年
Kinetička energija	动能
187. p. n. e.	前187年
Aerodrom "Charles de Gaulle"	巴黎夏尔·戴高乐机场
198. p. n. e.	前198年
Mrka Šuma	幽暗密林
192. p. n. e.	前192年
Smaug Zlatni	史矛革
Trapez	梯形
193. p. n. e.	前193年
194. p. n. e.	前194年
205. p. n. e.	前205年
155. p. n. e.	前155年
Kvant	量子
176. p. n. e.	前176年
181. p. n. e.	前181年
Bečki kongres	维也纳会议
Edgar Degas	埃德加·德加
Mikrofon	麦克风
Britanske prekomorske teritorije	英國海外領土
CSS	层叠样式表
Opijum	鸦片
Oziris	欧西里斯
DeviantART	DeviantART
Pulitzerova nagrada	普利策奖
167. p. n. e.	前167年
166. p. n. e.	前166年
174. p. n. e.	前174年
165. p. n. e.	前165年
Zastava Holandije	荷蘭國旗
Aktivno galaksijsko jezgro	活动星系核
208. p. n. e.	前208年
Mihail Jurjevič Ljermontov	米哈伊尔·莱蒙托夫
Program "Apollo"	阿波罗计划
Autoput	高速公路
Charles Babbage	查尔斯·巴贝奇
160. p. n. e.	前160年
161. p. n. e.	前161年
164. p. n. e.	前164年
182. p. n. e.	前182年
173. p. n. e.	前173年
172. p. n. e.	前172年
Teodozije I Veliki	狄奧多西一世
178. p. n. e.	前178年
175. p. n. e.	前175年
Pirati s Kariba: Prokletstvo Crnog bisera	加勒比海盗：黑珍珠号的诅咒
Vampir	吸血鬼
Ameba	變形蟲
Darfur	達爾富爾
Šipurak	蔷薇果
Harry Potter i Plameni pehar	哈利·波特与火焰杯
Harry Potter i Sveti smrtnici	哈利·波特与死亡圣器
Bilecik (provincija)	比莱吉克省
.nc	.nc
.re	.re
.vi	.vi
.sh	.sh
Wangari Maathai	旺加里·马塔伊
Romanika	罗马式美术
Raúl Castro	劳尔·卡斯特罗
Numerijan	努梅里安
Gotika	哥特式艺术
Robert Hooke	罗伯特·胡克
Planinski lanac	山脉
Bilans stanja	資產負債表
Zastava Austrije	奧地利國旗
Dijadumenijan	迪亚杜门尼安
Lena	勒拿河
Morija	摩瑞亞
I.M. Pei	贝聿铭
Ostrvo Baker	貝克島
Harry Potter i Princ miješane krvi	哈利·波特与“混血王子”
Zlatan Ibrahimović	兹拉坦·伊布拉希莫维奇
GSM	全球移动通信系统
154. p. n. e.	前154年
Svjetsko prvenstvo u nogometu 1982.	1982年世界盃足球賽
Svjetsko prvenstvo u nogometu 1986.	1986年世界盃足球賽
Svjetsko prvenstvo u nogometu 1978.	1978年世界盃足球賽
Organizirani kriminal	黑社會
132. p. n. e.	前132年
170. p. n. e.	前170年
157. p. n. e.	前157年
111. p. n. e.	前111年
114. p. n. e.	前114年
220. p. n. e.	前220年
163. p. n. e.	前163年
162. p. n. e.	前162年
280. p. n. e.	前280年
134. p. n. e.	前134年
Espoo	埃斯波
Biološka raznolikost	生物多樣性
Rubikova kocka	魔方
Nogometna reprezentacija Holandije	荷蘭國家足球隊
Estuarij	河口
Metamorfne stijene	变质岩
Smeđa	褐色
.vg	.vg
Om	歐姆
Arthur C. Clarke	亞瑟·查理斯·克拉克
Silovanje	强奸
Šuriken	手裏劍
Enrique Iglesias	安立奎·伊格萊西亞斯
Slobodan Milošević	斯洛博丹·米洛舍维奇
Atacama	阿他加马沙漠
Papa Lino	理诺
Interakcija čovjek-računar	用户界面
Mary Shelley	玛丽·雪莱
Trijas	三叠纪
Nate Dogg	奈特·道格
Tit Makcije Plaut	普劳图斯
Romain Rolland	罗曼·罗兰
Vitruvije	维特鲁威
Nobelova nagrada za ekonomiju	诺贝尔经济学奖
PSL	PSL狙擊步槍
218. p. n. e.	前218年
118. p. n. e.	前118年
138. p. n. e.	前138年
Mađarska forinta	匈牙利福林
135. p. n. e.	前135年
128. p. n. e.	前128年
270. p. n. e.	前270年
Harry Potter i Odaja tajni	哈利·波特与密室
Zastava Ruske SFSR	俄羅斯蘇維埃聯邦社會主義共和國國旗
